song_name,artist_name,genre
Angel Lake,Frank Harper,"ambient;electronica;newage;"
Promenade Of Visions,Frank Harper,"ambient;newage;"
Passions Deliverance,Frank Harper,"ambient;newage;"
Fusiform,Anitek,"chillout;funk;hiphop;jazz;soul;"
Lefty Loosey ft. Tab ,Anitek,"chillout;funk;hiphop;jazz;soul;"
Club Soda,Anitek,"chillout;funk;hiphop;jazz;soul;"
Time Tellers,Anitek,"chillout;funk;hiphop;jazz;soul;"
Lazy Susans,Anitek,"chillout;funk;hiphop;jazz;soul;"
Hotel Rodeo ft. D Spliff,Anitek,"chillout;funk;hiphop;jazz;soul;"
HoneyCreeper,Anitek,"chillout;funk;hiphop;jazz;soul;"
NeedleLess To Say,Anitek,"chillout;funk;hiphop;jazz;soul;"
The 3rd,Anitek,"chillout;funk;hiphop;jazz;soul;"
Sinister Souls,Anitek,"chillout;funk;hiphop;jazz;soul;"
One Way Ticket ft. Tab & D Spliff,Anitek,"chillout;funk;hiphop;jazz;soul;"
Last Stop,Anitek,"chillout;funk;hiphop;jazz;soul;"
Mocci,Anitek,"chillout;funk;hiphop;jazz;soul;"
Strange Sensations,Anitek,"chillout;funk;hiphop;jazz;soul;"
Plethora,Anitek,"chillout;funk;hiphop;jazz;soul;"
In Utero,Anitek,"chillout;funk;hiphop;jazz;soul;"
Overt,Anitek,"chillout;funk;hiphop;jazz;soul;"
Quisling,Anitek,"chillout;funk;hiphop;jazz;soul;"
Bricolage,Anitek,"chillout;funk;hiphop;jazz;soul;"
Disconcert,Anitek,"chillout;funk;hiphop;jazz;soul;"
My Nova Scotia Ceilidh (V1 Plain),GingerTom,"dance;"
My Nova Scotia Ceilidh (V2 Flutey),GingerTom,"dance;"
Dubstep,DK,"dubstep;electronic;"
One, Two,"electropop;pop;poprock;"
All Right,DK,"dubstep;electropop;hiphop;pop;"
Bongo,DK,"african;blues;jazz;"
Rainy Day,Donato Cafarelli,"instrumentalpop;pop;soundtrack;"
Sequence I,Dave Imbernön,"classical;"
Sequence II,Dave Imbernön,"classical;"
Sequence III,Dave Imbernön,"classical;"
Secuence IV,Dave Imbernön,"classical;"
Sequence V,Dave Imbernön,"classical;"
Sequence VI,Dave Imbernön,"classical;"
Sequence VII,Dave Imbernön,"classical;"
Sequence VIII,Dave Imbernön,"classical;"
Sequence IX,Dave Imbernön,"classical;"
Sequence X,Dave Imbernön,"classical;"
Sequence XI,Dave Imbernön,"classical;"
Sequence XII,Dave Imbernön,"classical;"
Sequence XIII,Dave Imbernön,"classical;"
Sequence XIV,Dave Imbernön,"classical;"
Sequence XVI,Dave Imbernön,"classical;"
A Cloud On Me,Dave Imbernön,"classical;"
Follow Me,Dave Imbernön,"classical;"
Sequence X (Piano and Strings version),Dave Imbernön,"classical;"
Sequence XV,Dave Imbernön,"classical;"
Corporate Energetic Background Music,Plastic3,"instrumentalpop;poprock;"
Labyrinth,Roger Subirana Mata,"classical;soundtrack;"
Tears of a smile,Roger Subirana Mata,"classical;soundtrack;"
AntennA,Badiali sandro,"electronic;techno;"
Survive Suburbia (Ft. Rezurection - beatbox),They Dwell Beneath the Temples,"ambient;metal;"
Counterpolar,They Dwell Beneath the Temples,"ambient;metal;"
Stranger to Sleep,They Dwell Beneath the Temples,"ambient;metal;"
The Mysteries of Tibet - Shambhala,SaReGaMa,"chillout;"
Alégria,GYAKO,"electronic;eurodance;"
Meine (ambient remix),Mischapex,"ambient;atmospheric;dub;dubstep;"
Modern Hip Hop Loop,Akashic Records,"hiphop;rap;"
Gangsta Hip Hop Loop,Akashic Records,"hiphop;rap;"
Till It Hurts,KHarMa,"electronic;rnb;"
Swing,Dee Yan-Key,"ambient;jazz;soundtrack;"
Summertime,Dee Yan-Key,"ambient;jazz;swing;"
SMOOTHY TWO  wav,JPMOUNIER,"jazz;jazzfunk;"
SMOOTHY THREE,JPMOUNIER,"jazz;jazzfunk;"
SMOOTHY FOR wav,JPMOUNIER,"jazz;jazzfunk;"
SMOOTHY FIVE wav,JPMOUNIER,"jazz;jazzfunk;"
SMOOTHY SIX wav,JPMOUNIER,"jazz;jazzfunk;"
Inner Dimension,Nightskies,"ambient;electronic;"
Delfino Flow - Rapgafarai,Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Ratatas,Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Fugaz,Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Ganjahbrodas (ft_ Zion MC),Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Tira La Bless (ft_ Chesper MC),Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Nuestra Manera (ft_ Don Q & JM),Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Vibra La Buena,Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Cultura Inter-estelar (ft_ Kuinko),Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Sueños,Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Hoy Me Inspira (ft_ muñe y roxy),Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Conexi_n (ft_ Kuinko),Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Asi Va La Vida,Delfino Flow,"dub;hiphop;rap;reggae;"
Delfino Flow - Ashtar,Delfino Flow,"dub;hiphop;rap;reggae;"
Burning down - Bacco Baccanels - 2013,Bacco Baccanels,"easylistening;pop;"
capture-the-frag,田中サムシング (Tanakasomething),"easylistening;electronic;"
Beat A Byte (Electro-House),Melonox,"electronic;house;techno;trance;"
Transcendental,Akoviani,"ambient;chillout;lounge;"
Aerial,Akoviani,"chillout;electronic;lounge;"
Hypnotica,Akoviani,"chillout;electronic;lounge;"
White Dreams,Akoviani,"chillout;electronic;lounge;"
Erhia,Akoviani,"chillout;lounge;"
Seven Mirrors,Akoviani,"ambient;chillout;easylistening;"
Just You,Akoviani,"chillout;electronic;lounge;"
Papercar,Odd Redesign,"easylistening;"
District Alpha,Odd Redesign,"chillout;electronic;idm;"
Outro,Odd Redesign,"chillout;electronic;idm;"
avancé difficile,SIRUS Francky,"classical;soundtrack;"
Ceroulas do lula,JAC,"soundtrack;world;"
Nata arabica,JAC,"soundtrack;world;"
Vagarditam,Zeffon,"ambient;experimental;"
Heretmedel (1/2),Zeffon,"ambient;experimental;"
Heretmedel (2/2),Zeffon,"ambient;experimental;"
Submarine,Zeffon,"ambient;electronic;experimental;"
Valley,Zeffon,"ambient;electronic;experimental;"
Circle of Fear,Zeffon,"ambient;electronic;experimental;"
Blue Moon,Zeffon,"ambient;electronic;experimental;"
Dark Columns,Zeffon,"ambient;electronic;experimental;"
Attic (Sound the Alarm),Zeffon,"ambient;electronic;experimental;"
Soul Whisperings,J. M. Quintana Cámara,"classical;easylistening;newage;soundtrack;"
From the Top of the Cliff,J. M. Quintana Cámara,"classical;easylistening;newage;soundtrack;"
Sunset,J. M. Quintana Cámara,"classical;easylistening;newage;soundtrack;"
Fruitless Harvest Moon,Zeffon,"ambient;electronic;experimental;"
For No One,KHarMa,"electronic;pop;"
Au lit avec Abrahel,F. T. G,"classical;electronic;soundtrack;"
Sous les étoiles,F. T. G,"classical;electronic;soundtrack;"
Des lèvres vénéneuses,F. T. G,"classical;electronic;soundtrack;"
Abrahel Thème,F. T. G,"classical;electronic;soundtrack;"
Premiere nuit ensemble,F. T. G,"classical;electronic;soundtrack;"
L'invocation,F. T. G,"classical;electronic;soundtrack;"
1581,F. T. G,"classical;electronic;soundtrack;"
Un départ,F. T. G,"classical;electronic;soundtrack;"
Seigneur des Ténèbres Intérimaire,F. T. G,"classical;electronic;soundtrack;"
Recto-Verso ,Electron7,"chillout;electronic;electronica;"
Signs ,Electron7,"chillout;electronic;electronica;"
Duality ,Electron7,"chillout;electronic;electronica;"
Gossip ,Electron7,"chillout;electronic;electronica;"
Mirror,Electron7,"chillout;electronic;electronica;"
He is the One (Revelation 19:11-16),Electron7,"chillout;electronic;electronica;"
Xplore ,Electron7,"chillout;electronic;electronica;"
To be or not to be ,Electron7,"chillout;electronic;electronica;"
Proces in progress ,Electron7,"chillout;electronic;electronica;"
War is a crime ,Electron7,"chillout;electronic;electronica;"
dark passenger,The Soultravelers,"indie;rock;"
a.boy,The Soultravelers,"indie;rock;"
70's part1,Torments Of My Life,"alternative;pop;poprock;"
the angel's helper,Torments Of My Life,"alternative;pop;poprock;"
torments of my past.,Torments Of My Life,"alternative;pop;poprock;"
another day in the drug,Torments Of My Life,"alternative;pop;poprock;"
night of dispair,Torments Of My Life,"alternative;pop;poprock;"
I want summer ... NOW,Axel Hahn,"trance;"
They Walk Amongst Us,GingerTom,"soundtrack;"
Playin' Tag,GC,"fusion;jazz;rnb;soul;"
Sunday Afternoon,GC,"fusion;jazz;rnb;soul;"
Occam's Razor,GC,"fusion;jazz;rnb;soul;"
I am the River,GC,"fusion;jazz;rnb;soul;"
Scattered Vital Grains,GC,"fusion;jazz;rnb;soul;"
Birth,GC,"fusion;jazz;rnb;soul;"
In the Whirl of this Dance,GC,"fusion;jazz;rnb;soul;"
I ain't got enough,GC,"fusion;jazz;rnb;soul;"
Stand in Line!,GC,"fusion;jazz;rnb;soul;"
Lessons,GC,"fusion;jazz;rnb;soul;"
Societe Anonyme_Some trouble,la société anonyme,"electronic;minimal;"
Laurikis World Club Version at 140 BPM (Without Voices),Rugi Estalagmita MidiMan,"dance;electronic;trance;"
DJ Karda - Famous,DJ Karda,"electronic;house;"
Rain resilience ,Ton,"country;pop;soundtrack;"
Comeback,Ton,"orchestral;pop;soundtrack;"
The dream factory,Ton,"classical;orchestral;soundtrack;"
Wrong way,Ton,"downtempo;electronic;soundtrack;"
Autumn gold,Ton,"classical;soundtrack;"
Are you ready?,Ton,"country;folk;soundtrack;"
Slow Motion,No Control,"hiphop;"
Pkeys,Pablo Mederos,"club;dance;electronic;pop;trance;"
Bullet,Dust Trial,"progressive;rock;"
Sea,pheelia/en peh,"electronic;"
Starboard to Nice,Noiseinmotion,"downtempo;electronic;lounge;"
Déjà Vu,Kev Bailey,"rock;"
Loose Ends,Kev Bailey,"jazz;rock;"
Ahura Mazda,Kev Bailey,"ethno;rock;"
Feasting With Tyrants,Kev Bailey,"rock;"
The Rough Guide to Hell,Kev Bailey,"rock;"
Bold As Brass,Kev Bailey,"rock;"
Fire & Ice,Kev Bailey,"rock;"
Bad For Business,Kev Bailey,"rock;"
Icaro,Together By Chance,"electronic;electropop;pop;rock;"
La Direzione,Together By Chance,"electronic;electropop;pop;rock;"
if you were here,Didi in the box,"electronic;experimental;"
didi in the box,Didi in the box,"electronic;experimental;"
waiting,Didi in the box,"electronic;experimental;"
didi on the moon,Didi in the box,"electronic;experimental;"
Epic Achievement and Success,Akashic Records,"orchestral;poprock;soundtrack;"
Deep Set,Luke Gooding,"electronic;"
Pro.Elektro,Luke Gooding,"electronic;"
Palermo Nightlife,Luke Gooding,"electronic;"
Bateau ivre (instrumental),FilsTool,"chanson;pop;"
The Great Escape,Chris Rowett,"electronic;"
The Long Road Home (Execution),Zeffon,"ambient;electronic;experimental;orchestral;"
Treasure Trove,Zeffon,"ambient;electronic;experimental;orchestral;"
Burning Fire of Fires,Zeffon,"ambient;electronic;experimental;orchestral;"
Chemical Rain,Zeffon,"ambient;electronic;experimental;orchestral;"
Glass Bottle,Zeffon,"ambient;electronic;experimental;orchestral;"
Orchid Pact,Zeffon,"ambient;electronic;experimental;orchestral;"
Something Wicked,Zeffon,"ambient;electronic;experimental;orchestral;"
Rio de Janeiro,Fusion Juice,"latin;"
Fun,Akashic Records,"poprock;"
Subsonic.musical,midwey,"dance;electronic;rock;soundtrack;"
Toter Mann,Daniel Neun,"alternative;indie;"
K-19 - Почему?,K-19,"pop;poprock;rock;"
Veila,ALDEN CLARKE,"alternative;experimental;indie;pop;rock;"
Paranormal instru dub remix,DISCOJOE & HIS GANG,"dance;disco;electronic;funk;house;soul;"
Such Sweet Sorrow,GingerTom,"soundtrack;"
progress,Xenyka,"electronic;electropop;"
Memory of the sea - Herlad Bit,Herald Bit,"chillout;lounge;newage;"
Pale Shores,Zeffon,"ambient;electronic;experimental;orchestral;"
Venom of Ages,Zeffon,"ambient;electronic;experimental;orchestral;"
Lands of the Creator,Zeffon,"ambient;electronic;experimental;orchestral;"
Une Nuit A Ibiza,GYAKO,"electronic;eurodance;"
Kraken in the harbor of Primstone,The Spyprobe,"ambient;chillout;downtempo;"
BAJON,VACCARO,"ambient;"
Not tonight Maurice,Deepness rock,"alternative;indie;"
Think of it,Deepness rock,"alternative;indie;"
It's Right Now,Bogdanl,"electronic;house;"
Tramp,Kassy Key &amp; the Raindoggs,"blues;rock;"
Underground Sky (Claustrophobic | Rust | Tunnels),Modus Null,"ambient;electronic;"
Nest of the Hungry Emoter (Liquid | Metallic | Lake),Modus Null,"ambient;electronic;"
Diamond Raw (Ragged | Charcoal | Quarry),Modus Null,"ambient;electronic;"
North Wind Twisting (Fibre | Greenwood | Steppes),Modus Null,"ambient;electronic;"
Blackspinner (Dark | Silk | Corridor),Modus Null,"ambient;electronic;"
My love,WR10,"hiphop;"
Thank yoU - Djandryu mix,The Straphon,"electronic;"
Brown Eyes,Shearer,"alternative;hardrock;punkrock;rock;"
Without Your Ghost,Shearer,"alternative;hardrock;punkrock;rock;"
No Love,Shearer,"alternative;hardrock;punkrock;rock;"
Let Go,Shearer,"alternative;hardrock;punkrock;rock;"
Warmachine,Shearer,"alternative;hardrock;punkrock;rock;"
Nothing To Keep Me,Shearer,"alternative;hardrock;punkrock;rock;"
I'll Be Right Behind You, Josephine,"alternative;hardrock;punkrock;rock;"
Insides Outsides,Shearer,"alternative;hardrock;punkrock;rock;"
Miniscule,Shearer,"alternative;hardrock;punkrock;rock;"
Julia,Shearer,"alternative;hardrock;punkrock;rock;"
The Future Is Lost,Shearer,"alternative;hardrock;punkrock;rock;"
Mindset,Shearer,"alternative;hardrock;punkrock;rock;"
Bulletproof - String theory,Black Chrome Bullets,"experimental;"
A Fezz of the Heart,A Fezz of the Heart,"pop;popfolk;"
CLUB DESTINO - Todo acabo,CLUB DESTINO,"dance;electronic;electropop;eurodance;"
Slim Bwoy - Do it or not ft Beppus (Prod. SbPb),Slim Bwoy,"hiphop;rap;reggae;"
Faded flower by KHarMa,Linde Sagen,"electronic;pop;"
Fantasia,Aufklarung,"classical;"
Toccata,Aufklarung,"classical;"
Fuga,Aufklarung,"classical;"
A New Consciousness,Ruined Machines,"ambient;metal;rock;"
The Cosmic Curtain Call,Ruined Machines,"ambient;rock;soundtrack;"
Everlasting Underdogs,Ruined Machines,"alternative;edm;electronic;rock;"
Building Blocks (The Tinkering Of Time),Ruined Machines,"alternative;progressive;rock;"
Act IV — Void,Ruined Machines,"ambient;psychedelic;rock;"
Butterfly No Wings,DK,"classical;pop;"
111,DK,"hiphop;rap;"
Managing Mood (Dubstep),DK,"dubstep;electronic;pop;"
Music,DK,"hiphop;rap;"
Trap (Dubstep),DK,"dubstep;electronic;"
Qui c'è bisogno di forti tagli_1994,Mas.pis,"blues;singersongwriter;"
Fermarli non è possibile_1994,Mas.pis,"indie;singersongwriter;"
Voglio scrivere a matita,Mas.pis,"indie;singersongwriter;"
Se n'è andato Robin Hood,Mas.pis,"indie;singersongwriter;"
Hypp fractal - goodbye,Hypp fractal,"chillout;house;techno;"
Hypp fractal - kaleidoscope,Hypp fractal,"chillout;house;techno;"
Hypp fractal - in my dreams,Hypp fractal,"chillout;house;techno;"
Hypp fractal - lost in sunset,Hypp fractal,"chillout;house;techno;"
Hypp fractal - space,Hypp fractal,"chillout;house;techno;"
Accordion for Amelie,Akashic Records,"popfolk;"
Boy still dreams of space,ALDEN CLARKE,"alternative;experimental;indie;pop;"
Bitch,Noisy Neighbours,"atmospheric;pop;poprock;"
Satan In Love,Noisy Neighbours,"metal;rock;"
Rosie,Noisy Neighbours,"blues;easylistening;rock;"
Admiral Hosier's Ghost,Noisy Neighbours,"reggae;rock;"
Tempest,Noisy Neighbours,"alternative;easylistening;reggae;"
Trucker Lassie Blues,Noisy Neighbours,"blues;"
Lonely Beer,Noisy Neighbours,"easylistening;rock;"
Alden Clarke - Diario de un Tolteca,ALDEN CLARKE,"alternative;experimental;indie;pop;poprock;rock;"
Eh ya ,Stefano mocini,"newage;soundtrack;world;"
Hell Me,Dust Trial,"progressive;rock;"
Djfredse-Welcome to the World of Sound,Djfredse,"electronic;"
avvincente pericolo,Angus,"jazz;jazzfusion;"
concerto d'inverno,Angus,"jazz;jazzfusion;"
focus,Angus,"jazz;jazzfusion;"
fuori dal mondo,Angus,"jazz;jazzfusion;"
niente e' come il sole,Angus,"jazz;jazzfusion;"
Pat,Fusion Juice,"jazz;newage;worldfusion;"
pace,Angus,"jazz;jazzfusion;"
Sogno di bambino,Angus,"jazz;jazzfusion;"
sotterranei del cuore (studio version),Angus,"jazz;jazzfusion;"
JIULIA EYES,Andyvia68,"ambient;soundtrack;"
JIULIA_COLOR,Andyvia68,"ambient;soundtrack;"
una giornata uggiosa,Angus,"jazz;jazzfusion;"
I Know,Bayard Russell,"poprock;"
Uh-Huh,Bayard Russell,"poprock;"
Living At My Moms,Bayard Russell,"poprock;"
A Candle That's Burning,Bayard Russell,"poprock;"
I Will Chase You,Bayard Russell,"poprock;"
City Lights,Bayard Russell,"poprock;"
My Heartbreak,Bayard Russell,"poprock;"
I Will Make You Proud,Bayard Russell,"poprock;"
Crazy For You,Bayard Russell,"poprock;"
Uptown Harbor,Bayard Russell,"poprock;"
Just Feel,Bayard Russell,"poprock;"
Toy dancer,Dajte Grammy,"electronic;newage;soundtrack;"
Little Princess,Dajte Grammy,"classical;orchestral;soundtrack;"
The Sign,GingerTom,"soundtrack;"
Rock The Moon,PeerGynt Lobogris,"hardrock;rock;"
Resonar,José Estrella Resonante,"bossanova;fusion;latin;newage;rock;"
Momento de Pulsar,José Estrella Resonante,"bossanova;fusion;latin;newage;pop;"
noir chaton,Bluszcz,"90s;house;techno;trance;"
Suddenness - Frisson,Suddenness,"house;progressive;trance;"
No es Real,David G. Bonacho,"classical;soundtrack;"
Sueno,David G. Bonacho,"classical;soundtrack;"
Acecho,David G. Bonacho,"classical;soundtrack;"
Dj MaloX - Bass Percussion,Dj MaloX,"dance;electronic;house;techno;"
Kill the day,Nachei,"punkrock;rock;"
Falling,Nachei,"punkrock;rock;"
Don't fear us,Nachei,"punkrock;rock;"
Flat on my face,Nachei,"punkrock;rock;"
RnR turns me on,Nachei,"punkrock;rock;"
Stop all the moaning,Nachei,"punkrock;rock;"
What to say,Nachei,"punkrock;rock;"
Amurado,Eduardo Tami,"world;"
New World,EGA,"chillout;classical;newage;orchestral;"
Moon,EGA,"chillout;classical;newage;orchestral;"
Reflections,EGA,"chillout;classical;newage;orchestral;"
The Battle,EGA,"chillout;classical;newage;orchestral;"
The Boat,EGA,"chillout;classical;newage;orchestral;"
Leyre,EGA,"newage;pop;poprock;rock;"
The Boat (Pop Version),EGA,"newage;pop;poprock;rock;"
Nomads,EGA,"newage;pop;poprock;rock;"
Oceans,EGA,"newage;pop;poprock;rock;"
Year Eight,EQing Sound System,"electronic;triphop;"
La fille du Net,Koala en Armagnac,"jazz;"
Wretch,Zeffon,"ambient;electronic;experimental;orchestral;"
Ibiksiani's Ghost,Zeffon,"ambient;electronic;experimental;orchestral;"
Mystery of the Great Marsh,Zeffon,"ambient;electronic;experimental;orchestral;"
Samuelus Mansion,Zeffon,"ambient;electronic;experimental;orchestral;"
Creator's Rage,Zeffon,"ambient;electronic;experimental;orchestral;"
Indestructible (Demo),Forgenheim,"electronic;ethno;metal;"
Stein (Demo),Forgenheim,"electronic;ethno;metal;"
A long way (Part 1),Maeces,"instrumentalrock;rock;"
New era,Maeces,"instrumentalrock;rock;"
MH3,Maeces,"instrumentalrock;rock;"
The march to Freedom,Maeces,"instrumentalrock;rock;"
Der Aufbruch,Maeces,"instrumentalrock;rock;"
A long way (Part 2),Maeces,"instrumentalrock;rock;"
Howling At The Moon,GingerTom,"easylistening;"
Dizzy (From Chasing My Tail),GingerTom,"easylistening;"
Ain't No Fleas On Me,GingerTom,"easylistening;"
Sunwaves,Blackanges,"dance;electronic;house;progressive;"
Mansion égal Un Final,BLS,"dub;electronic;experimental;funk;jazz;rock;"
cuando_tu_vuelvas,Rafa Cama,"poprock;rock;"
Light,Mouse from Hell,"blues;fusion;jazz;rock;"
In my rooms,Mouse from Hell,"blues;fusion;jazz;rock;"
Adore,Linde Sagen,"dance;electronic;house;pop;"
Follow the Road,Josh Woodward,"folk;indie;pop;popfolk;"
Helminthophobia Radio,Zeffon,"ambient;electronic;experimental;"
Poison,Zeffon,"ambient;electronic;experimental;"
Untitled,Zeffon,"ambient;electronic;experimental;"
It's Now or Never,Diavoloops,"dance;house;techno;"
Last days of Joe Hill,Stephane TV,"alternative;indie;pop;rock;"
Snow covered,Stephane TV,"alternative;indie;pop;rock;"
Limits of control,Stephane TV,"alternative;indie;pop;rock;"
circus,Delano,"easylistening;jazz;pop;"
Stralci Di Vita,Together By Chance,"electronic;pop;rock;"
Il Sogno Di Chiara,Together By Chance,"electronic;pop;rock;"
Aria Antica,Together By Chance,"electronic;pop;rock;"
La Strobo,Together By Chance,"electronic;pop;rock;"
